# Frequency [Hz] Re[psi] Im[psi]
1.0	-0.579	-0.0126
1.12	-0.577	-0.00869
1.26	-0.576	-0.0116
1.41	-0.574	-0.0137
1.58	-0.576	-0.0172
1.78	-0.578	-0.0181
2.0	-0.576	-0.0196
2.24	-0.577	-0.0304
2.51	-0.576	-0.0303
2.82	-0.578	-0.0287
3.16	-0.578	-0.0357
3.55	-0.573	-0.0428
3.98	-0.573	-0.0422
4.47	-0.567	-0.0493
5.01	-0.578	-0.0505
5.62	-0.571	-0.0668
6.31	-0.572	-0.0706
7.08	-0.575	-0.0778
7.94	-0.571	-0.0866
8.91	-0.571	-0.0988
10.0	-0.573	-0.103
11.2	-0.565	-0.124
12.6	-0.559	-0.141
14.1	-0.564	-0.146
15.8	-0.559	-0.169
17.8	-0.554	-0.18
20.0	-0.545	-0.208
22.4	-0.536	-0.232
25.1	-0.524	-0.251
28.2	-0.521	-0.27
31.6	-0.492	-0.295
35.5	-0.474	-0.324
39.8	-0.46	-0.345
44.7	-0.435	-0.362
50.1	-0.4	-0.379
56.2	-0.372	-0.387
63.1	-0.333	-0.397
70.8	-0.301	-0.401
79.4	-0.262	-0.39
89.1	-0.23	-0.387
1e+02	-0.191	-0.373
1.12e+02	-0.168	-0.35
1.26e+02	-0.14	-0.326
1.41e+02	-0.118	-0.311
1.58e+02	-0.0978	-0.284
1.78e+02	-0.0757	-0.262
2e+02	-0.062	-0.238
2.24e+02	-0.0439	-0.217
2.51e+02	-0.0362	-0.205
2.82e+02	-0.0301	-0.175
3.16e+02	-0.0237	-0.166
3.55e+02	-0.026	-0.146
3.98e+02	-0.018	-0.129
4.47e+02	-0.0157	-0.121
5.01e+02	-0.00915	-0.109
5.62e+02	-0.00671	-0.0946
6.31e+02	-0.00837	-0.0813
7.08e+02	-0.00551	-0.0755
7.94e+02	-0.00374	-0.065
8.91e+02	-0.00934	-0.0682
