# Frequency [Hz] Re[psi] Im[psi]
1.0	0.573	0.0109
1.12	0.578	0.0143
1.26	0.575	0.0106
1.41	0.578	0.0195
1.58	0.57	0.0167
1.78	0.579	0.0187
2.0	0.578	0.0138
2.24	0.579	0.0283
2.51	0.577	0.0294
2.82	0.578	0.0309
3.16	0.571	0.0315
3.55	0.581	0.0375
3.98	0.575	0.0369
4.47	0.576	0.0436
5.01	0.573	0.0565
5.62	0.575	0.0612
6.31	0.574	0.0726
7.08	0.577	0.0749
7.94	0.572	0.0858
8.91	0.562	0.0911
10.0	0.574	0.108
11.2	0.568	0.124
12.6	0.566	0.134
14.1	0.56	0.146
15.8	0.552	0.167
17.8	0.545	0.181
20.0	0.543	0.206
22.4	0.538	0.223
25.1	0.527	0.245
28.2	0.516	0.271
31.6	0.493	0.302
35.5	0.479	0.319
39.8	0.455	0.344
44.7	0.432	0.362
50.1	0.402	0.378
56.2	0.358	0.386
63.1	0.335	0.404
70.8	0.305	0.395
79.4	0.261	0.396
89.1	0.225	0.382
1e+02	0.198	0.371
1.12e+02	0.166	0.358
1.26e+02	0.14	0.338
1.41e+02	0.123	0.314
1.58e+02	0.0956	0.285
1.78e+02	0.0791	0.261
2e+02	0.0619	0.237
2.24e+02	0.05	0.219
2.51e+02	0.04	0.2
2.82e+02	0.0358	0.177
3.16e+02	0.0291	0.164
3.55e+02	0.0152	0.149
3.98e+02	0.0139	0.131
4.47e+02	0.013	0.119
5.01e+02	0.0104	0.103
5.62e+02	0.0139	0.0934
6.31e+02	0.00624	0.0804
7.08e+02	0.00631	0.0715
7.94e+02	0.00561	0.0661
8.91e+02	-0.000176	0.0537
