# Frequency [Hz] Re[psi] Im[psi]
1.0	1.15	0.019
1.12	1.15	0.028
1.26	1.15	0.0317
1.41	1.16	0.028
1.58	1.15	0.0334
1.78	1.15	0.0425
2.0	1.15	0.0442
2.24	1.15	0.0514
2.51	1.15	0.0545
2.82	1.15	0.0523
3.16	1.15	0.061
3.55	1.16	0.0796
3.98	1.16	0.0833
4.47	1.15	0.0962
5.01	1.15	0.107
5.62	1.15	0.12
6.31	1.15	0.134
7.08	1.14	0.156
7.94	1.14	0.167
8.91	1.14	0.196
10.0	1.14	0.208
11.2	1.13	0.24
12.6	1.12	0.273
14.1	1.11	0.295
15.8	1.11	0.331
17.8	1.1	0.369
20.0	1.09	0.414
22.4	1.07	0.448
25.1	1.05	0.498
28.2	1.03	0.548
31.6	0.992	0.59
35.5	0.957	0.64
39.8	0.91	0.683
44.7	0.857	0.725
50.1	0.799	0.754
56.2	0.735	0.78
63.1	0.663	0.799
70.8	0.599	0.795
79.4	0.526	0.784
89.1	0.46	0.765
1e+02	0.386	0.74
1.12e+02	0.327	0.697
1.26e+02	0.275	0.661
1.41e+02	0.233	0.615
1.58e+02	0.189	0.578
1.78e+02	0.159	0.53
2e+02	0.123	0.479
2.24e+02	0.0952	0.437
2.51e+02	0.0865	0.399
2.82e+02	0.0669	0.357
3.16e+02	0.0554	0.325
3.55e+02	0.0443	0.293
3.98e+02	0.0317	0.261
4.47e+02	0.0272	0.229
5.01e+02	0.0188	0.201
5.62e+02	0.0162	0.184
6.31e+02	0.0135	0.164
7.08e+02	0.00812	0.149
7.94e+02	0.0111	0.137
8.91e+02	0.00928	0.118
