# Frequency [Hz] Re[psi] Im[psi]
1.0	-0.576	-0.011
1.12	-0.575	-0.0127
1.26	-0.578	-0.0122
1.41	-0.574	-0.0171
1.58	-0.577	-0.0224
1.78	-0.579	-0.0226
2.0	-0.582	-0.0192
2.24	-0.572	-0.0207
2.51	-0.579	-0.0308
2.82	-0.579	-0.0339
3.16	-0.575	-0.0305
3.55	-0.576	-0.0325
3.98	-0.578	-0.0467
4.47	-0.576	-0.0528
5.01	-0.574	-0.0551
5.62	-0.578	-0.0683
6.31	-0.573	-0.0662
7.08	-0.572	-0.0795
7.94	-0.566	-0.0842
8.91	-0.576	-0.0963
10.0	-0.567	-0.104
11.2	-0.567	-0.122
12.6	-0.567	-0.136
14.1	-0.56	-0.148
15.8	-0.552	-0.167
17.8	-0.551	-0.187
20.0	-0.541	-0.207
22.4	-0.54	-0.227
25.1	-0.527	-0.248
28.2	-0.513	-0.27
31.6	-0.498	-0.296
35.5	-0.477	-0.322
39.8	-0.454	-0.341
44.7	-0.432	-0.368
50.1	-0.4	-0.374
56.2	-0.365	-0.396
63.1	-0.339	-0.397
70.8	-0.297	-0.401
79.4	-0.264	-0.397
89.1	-0.226	-0.386
1e+02	-0.197	-0.372
1.12e+02	-0.168	-0.357
1.26e+02	-0.144	-0.329
1.41e+02	-0.111	-0.311
1.58e+02	-0.0905	-0.287
1.78e+02	-0.0827	-0.263
2e+02	-0.0636	-0.244
2.24e+02	-0.0464	-0.222
2.51e+02	-0.045	-0.196
2.82e+02	-0.0305	-0.173
3.16e+02	-0.0291	-0.161
3.55e+02	-0.0223	-0.146
3.98e+02	-0.017	-0.124
4.47e+02	-0.0146	-0.117
5.01e+02	-0.00733	-0.105
5.62e+02	-0.01	-0.0907
6.31e+02	-0.0116	-0.0822
7.08e+02	-0.00977	-0.0713
7.94e+02	-0.00517	-0.0692
8.91e+02	-0.00171	-0.0617
