# Sum Basic, Sum Padded, FFT Basic, FFT Padded
1.303670406341552734e-01,1.278159618377685547e-01,1.389980316162109375e-04,6.430149078369140625e-04
1.272029876708984375e-01,1.100528240203857422e-01,1.280307769775390625e-04,5.331039428710937500e-04
1.082239151000976562e-01,1.044290065765380859e-01,4.012584686279296875e-04,8.528232574462890625e-04
1.118190288543701172e-01,9.592604637145996094e-02,1.430511474609375000e-04,6.268024444580078125e-04
1.247689723968505859e-01,1.082310676574707031e-01,1.249313354492187500e-04,5.750656127929687500e-04
