# Sum Basic, Sum Padded, FFT Basic, FFT Padded
0.000000000000000000e+00,0.000000000000000000e+00,1.321439743041992188e-01,1.001020908355712891e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.204080581665039062e-01,9.936091899871826172e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.086127758026123047e-01,9.082927703857421875e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.093628406524658203e-01,9.005749225616455078e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.078081130981445312e-01,9.053580760955810547e-01
