# Sum Basic, Sum Padded, FFT Basic, FFT Padded
0.000000000000000000e+00,0.000000000000000000e+00,2.830076217651367188e-02,5.886507034301757812e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.543045043945312500e-03,4.607510566711425781e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.653785705566406250e-03,5.261206626892089844e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.103899002075195312e-03,4.920315742492675781e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.047061920166015625e-03,3.982996940612792969e-02
