# Sum Basic, Sum Padded, FFT Basic, FFT Padded
4.716961884498596191e+01,4.192682790756225586e+01,6.339550018310546875e-04,9.907007217407226562e-03
4.414888286590576172e+01,4.112918806076049805e+01,6.670951843261718750e-04,1.350498199462890625e-02
4.373048400878906250e+01,4.244041490554809570e+01,6.599426269531250000e-04,1.044797897338867188e-02
5.128735303878784180e+01,4.324430799484252930e+01,6.849765777587890625e-04,1.019501686096191406e-02
4.535968708992004395e+01,4.123666620254516602e+01,6.582736968994140625e-04,9.506940841674804688e-03
