# Sum Basic, Sum Padded, FFT Basic, FFT Padded
4.258907318115234375e+00,4.031933307647705078e+00,2.758502960205078125e-04,3.829956054687500000e-03
7.128664970397949219e+00,5.805276870727539062e+00,6.017684936523437500e-04,3.474950790405273438e-03
5.239235162734985352e+00,4.707988023757934570e+00,4.708766937255859375e-04,2.913951873779296875e-03
4.468765258789062500e+00,4.145632982254028320e+00,3.130435943603515625e-04,3.392934799194335938e-03
5.522524833679199219e+00,4.962822914123535156e+00,5.040168762207031250e-04,4.137992858886718750e-03
