# Sum Basic, Sum Padded, FFT Basic, FFT Padded
3.590226173400878906e-02,6.039929389953613281e-02,2.048015594482421875e-04,5.073547363281250000e-04
5.992674827575683594e-02,4.141592979431152344e-02,1.587867736816406250e-04,5.559921264648437500e-04
4.055309295654296875e-02,5.524420738220214844e-02,2.419948577880859375e-04,6.458759307861328125e-04
6.117916107177734375e-02,4.040002822875976562e-02,1.819133758544921875e-04,5.588531494140625000e-04
3.579330444335937500e-02,4.250097274780273438e-02,1.580715179443359375e-04,4.708766937255859375e-04
