# Sum Basic, Sum Padded, FFT Basic, FFT Padded
1.508256292343139648e+01,1.453060388565063477e+01,1.045942306518554688e-03,6.732940673828125000e-03
1.419231677055358887e+01,1.738105893135070801e+01,4.959106445312500000e-04,4.707098007202148438e-03
2.021996998786926270e+01,1.206248712539672852e+01,4.158020019531250000e-04,7.496118545532226562e-03
1.468293285369873047e+01,1.610068464279174805e+01,4.451274871826171875e-04,6.984949111938476562e-03
1.419670391082763672e+01,1.145036411285400391e+01,3.829002380371093750e-04,4.675865173339843750e-03
