# Sum Basic, Sum Padded, FFT Basic, FFT Padded
3.670092797279357910e+01,3.475110578536987305e+01,6.928443908691406250e-04,9.276866912841796875e-03
3.624133491516113281e+01,3.271512603759765625e+01,1.196861267089843750e-03,1.010298728942871094e-02
3.673886990547180176e+01,3.473343896865844727e+01,9.949207305908203125e-04,1.047325134277343750e-02
3.711914801597595215e+01,3.458484792709350586e+01,9.179115295410156250e-04,9.809255599975585938e-03
3.558779716491699219e+01,3.368393921852111816e+01,6.401538848876953125e-04,1.030397415161132812e-02
