# Sum Basic, Sum Padded, FFT Basic, FFT Padded
4.248711299896240234e+01,4.014557623863220215e+01,1.083850860595703125e-03,8.817195892333984375e-03
3.165241193771362305e+01,2.919783186912536621e+01,5.352497100830078125e-04,7.626056671142578125e-03
2.844417881965637207e+01,2.515653085708618164e+01,5.178451538085937500e-04,7.618188858032226562e-03
2.677217102050781250e+01,2.529220509529113770e+01,5.328655242919921875e-04,7.630109786987304688e-03
2.954776382446289062e+01,2.835055899620056152e+01,5.378723144531250000e-04,7.782936096191406250e-03
