# Sum Basic, Sum Padded, FFT Basic, FFT Padded
1.897811889648437500e-04,1.769065856933593750e-04,4.410743713378906250e-05,6.723403930664062500e-05
2.181529998779296875e-04,1.769065856933593750e-04,3.504753112792968750e-05,5.197525024414062500e-05
1.797676086425781250e-04,1.740455627441406250e-04,3.194808959960937500e-05,5.197525024414062500e-05
1.797676086425781250e-04,1.740455627441406250e-04,3.194808959960937500e-05,5.197525024414062500e-05
2.129077911376953125e-04,1.778602600097656250e-04,3.814697265625000000e-05,5.292892456054687500e-05
