# Sum Basic, Sum Padded, FFT Basic, FFT Padded
0.000000000000000000e+00,0.000000000000000000e+00,1.111431121826171875e-01,8.738970756530761719e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.911991119384765625e-02,8.446846008300781250e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.374094009399414062e-02,8.193180561065673828e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.020679473876953125e-01,8.115179538726806641e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.802819252014160156e-02,7.849850654602050781e-01
