# Sum Basic, Sum Padded, FFT Basic, FFT Padded
1.558065414428710938e-03,1.419067382812500000e-03,6.794929504394531250e-05,1.060962677001953125e-04
1.512765884399414062e-03,1.490354537963867188e-03,5.507469177246093750e-05,9.417533874511718750e-05
1.737833023071289062e-03,2.026081085205078125e-03,1.828670501708984375e-04,1.800060272216796875e-04
1.955032348632812500e-03,1.949071884155273438e-03,9.894371032714843750e-05,1.080036163330078125e-04
1.475811004638671875e-03,1.409053802490234375e-03,3.719329833984375000e-05,9.202957153320312500e-05
