# Sum Basic, Sum Padded, FFT Basic, FFT Padded
2.780914306640625000e-03,2.546787261962890625e-03,5.912780761718750000e-05,1.158714294433593750e-04
2.594947814941406250e-03,2.660036087036132812e-03,5.197525024414062500e-05,1.142024993896484375e-04
2.585887908935546875e-03,2.490043640136718750e-03,4.005432128906250000e-05,1.089572906494140625e-04
2.530097961425781250e-03,2.499818801879882812e-03,4.005432128906250000e-05,1.080036163330078125e-04
2.581119537353515625e-03,2.448081970214843750e-03,3.790855407714843750e-05,1.089572906494140625e-04
