# Sum Basic, Sum Padded, FFT Basic, FFT Padded
1.102242994308471680e+01,1.069960689544677734e+01,4.289150238037109375e-04,5.935907363891601562e-03
1.026365280151367188e+01,6.479788064956665039e+00,3.719329833984375000e-04,4.530906677246093750e-03
7.397085905075073242e+00,7.103945970535278320e+00,3.130435943603515625e-04,3.805160522460937500e-03
9.026824951171875000e+00,7.287132978439331055e+00,4.878044128417968750e-04,4.359006881713867188e-03
8.510817050933837891e+00,8.126116752624511719e+00,7.491111755371093750e-04,5.717039108276367188e-03
