# Sum Basic, Sum Padded, FFT Basic, FFT Padded
1.725813913345336914e+01,1.740169596672058105e+01,4.839897155761718750e-04,7.961988449096679688e-03
1.948154234886169434e+01,2.372629594802856445e+01,4.298686981201171875e-04,7.512092590332031250e-03
1.802249908447265625e+01,1.609222984313964844e+01,4.987716674804687500e-04,5.820989608764648438e-03
2.821892499923706055e+01,2.699756693840026855e+01,6.227493286132812500e-04,1.061797142028808594e-02
2.298975110054016113e+01,1.741508507728576660e+01,6.721019744873046875e-04,8.335113525390625000e-03
