# Sum Basic, Sum Padded, FFT Basic, FFT Padded
0.000000000000000000e+00,0.000000000000000000e+00,1.992511749267578125e-02,1.487269401550292969e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.079839706420898438e-03,1.188910007476806641e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.415610313415527344e-02,1.062190532684326172e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.129007339477539062e-02,1.046080589294433594e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.590127944946289062e-03,1.332838535308837891e-01
