# Sum Basic, Sum Padded, FFT Basic, FFT Padded
0.000000000000000000e+00,0.000000000000000000e+00,5.579948425292968750e-03,9.707808494567871094e-02
0.000000000000000000e+00,0.000000000000000000e+00,7.781267166137695312e-03,7.129216194152832031e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.396200180053710938e-03,8.029675483703613281e-02
0.000000000000000000e+00,0.000000000000000000e+00,8.925199508666992188e-03,9.235596656799316406e-02
0.000000000000000000e+00,0.000000000000000000e+00,8.472204208374023438e-03,6.803393363952636719e-02
