# Sum Basic, Sum Padded, FFT Basic, FFT Padded
8.516073226928710938e-03,9.002208709716796875e-03,2.350807189941406250e-04,3.139972686767578125e-04
7.952213287353515625e-03,1.512598991394042969e-02,1.502037048339843750e-04,2.992153167724609375e-04
1.075720787048339844e-02,7.961034774780273438e-03,1.568794250488281250e-04,2.899169921875000000e-04
8.604049682617187500e-03,7.913112640380859375e-03,1.549720764160156250e-04,3.530979156494140625e-04
1.558113098144531250e-02,1.123094558715820312e-02,1.459121704101562500e-04,2.839565277099609375e-04
