# Sum Basic, Sum Padded, FFT Basic, FFT Padded
2.877860069274902344e-01,2.517931461334228516e-01,1.440048217773437500e-04,8.347034454345703125e-04
2.859389781951904297e-01,2.477400302886962891e-01,1.428127288818359375e-04,8.010864257812500000e-04
2.648172378540039062e-01,2.501997947692871094e-01,1.420974731445312500e-04,7.889270782470703125e-04
2.877149581909179688e-01,2.443268299102783203e-01,1.399517059326171875e-04,7.879734039306640625e-04
2.721748352050781250e-01,2.666974067687988281e-01,1.671314239501953125e-04,1.080751419067382812e-03
