# Sum Basic, Sum Padded, FFT Basic, FFT Padded
5.280582904815673828e-01,4.375989437103271484e-01,2.801418304443359375e-04,1.159906387329101562e-03
4.963397979736328125e-01,4.397308826446533203e-01,2.059936523437500000e-04,2.914667129516601562e-03
4.538052082061767578e-01,4.018731117248535156e-01,1.521110534667968750e-04,9.632110595703125000e-04
4.616250991821289062e-01,4.012358188629150391e-01,1.578330993652343750e-04,9.660720825195312500e-04
4.334061145782470703e-01,4.146080017089843750e-01,1.780986785888671875e-04,1.115798950195312500e-03
