# Sum Basic, Sum Padded, FFT Basic, FFT Padded
0.000000000000000000e+00,0.000000000000000000e+00,1.381149291992187500e-01,1.308477878570556641e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.323921680450439453e-01,1.291249036788940430e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.577198505401611328e-01,1.254251003265380859e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.385250091552734375e-01,1.278578758239746094e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.337990760803222656e-01,1.193443059921264648e+00
