# Sum Basic, Sum Padded, FFT Basic, FFT Padded
2.041101455688476562e-03,2.669811248779296875e-03,1.051425933837890625e-04,1.542568206787109375e-04
2.734184265136718750e-03,2.371072769165039062e-03,5.316734313964843750e-05,1.049041748046875000e-04
2.033948898315429688e-03,1.916885375976562500e-03,4.100799560546875000e-05,1.001358032226562500e-04
1.986980438232421875e-03,1.945734024047851562e-03,4.029273986816406250e-05,9.989738464355468750e-05
1.996040344238281250e-03,1.952171325683593750e-03,4.005432128906250000e-05,1.001358032226562500e-04
