# Sum Basic, Sum Padded, FFT Basic, FFT Padded
9.870195388793945312e-02,9.799289703369140625e-02,2.670288085937500000e-04,8.940696716308593750e-04
9.755206108093261719e-02,6.596183776855468750e-02,1.320838928222656250e-04,4.715919494628906250e-04
8.955192565917968750e-02,6.569814682006835938e-02,1.342296600341796875e-04,4.730224609375000000e-04
8.187222480773925781e-02,6.620526313781738281e-02,1.358985900878906250e-04,4.940032958984375000e-04
9.628915786743164062e-02,6.533503532409667969e-02,1.358985900878906250e-04,4.606246948242187500e-04
