# Sum Basic, Sum Padded, FFT Basic, FFT Padded
0.000000000000000000e+00,0.000000000000000000e+00,6.319403648376464844e-02,6.002368927001953125e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.917596817016601562e-02,5.383093357086181641e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.699585914611816406e-02,5.439982414245605469e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.668710708618164062e-02,5.253789424896240234e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.410908699035644531e-02,5.189528465270996094e-01
