# Sum Basic, Sum Padded, FFT Basic, FFT Padded
1.442909240722656250e-03,1.241683959960937500e-03,6.794929504394531250e-05,1.082420349121093750e-04
1.308917999267578125e-03,1.281023025512695312e-03,5.388259887695312500e-05,1.049041748046875000e-04
1.296997070312500000e-03,1.201868057250976562e-03,4.315376281738281250e-05,9.012222290039062500e-05
1.964092254638671875e-03,2.306699752807617188e-03,2.579689025878906250e-04,4.498958587646484375e-04
2.481937408447265625e-03,1.040935516357421875e-03,9.012222290039062500e-05,9.894371032714843750e-05
