# Sum Basic, Sum Padded, FFT Basic, FFT Padded
0.000000000000000000e+00,0.000000000000000000e+00,4.835796356201171875e-02,5.384299755096435547e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.493309020996093750e-02,3.192520141601562500e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.029036521911621094e-02,3.193809986114501953e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.202724456787109375e-02,3.032770156860351562e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.597498893737792969e-02,3.170471191406250000e-01
