# Energy Eigenvalues:,3.430479,13.540898,29.585924,48.373712
# Position x, Psi 1,Psi 2,Psi 3,Psi 4
-8.423423423423423984e-01,1.222467033047962108e-02,3.520029123046667513e-02,1.056005861829287656e-01,4.994991429096309332e-01
-8.393393393393393520e-01,1.258413344448899504e-02,3.611461290491357889e-02,1.076472850215835914e-01,5.027617096768958183e-01
-8.363363363363363057e-01,1.295416635477148436e-02,3.705268276610680644e-02,1.097336184469223513e-01,5.060390233622807932e-01
-8.333333333333333703e-01,1.333507986321848596e-02,3.801511766845664525e-02,1.118603546247468050e-01,5.093311800953751467e-01
-8.303303303303303240e-01,1.372719391066653562e-02,3.900255048829618515e-02,1.140282765967224471e-01,5.126382764411399062e-01
-8.273273273273273887e-01,1.413083784562545880e-02,4.001563054004748238e-02,1.162381825686870096e-01,5.159604094027439025e-01
-8.243243243243243423e-01,1.454635070090823205e-02,4.105502400319666068e-02,1.184908862045417760e-01,5.192976764244108256e-01
-8.213213213213212960e-01,1.497408147839467997e-02,4.212141436035841263e-02,1.207872169258317058e-01,5.226501753942672801e-01
-8.183183183183183607e-01,1.541438944216905020e-02,4.321550284672016212e-02,1.231280202171319560e-01,5.260180046472245907e-01
-8.153153153153153143e-01,1.586764442027673722e-02,4.433800891115877163e-02,1.255141579373454941e-01,5.294012629678594983e-01
-8.123123123123122680e-01,1.633422711535405594e-02,4.548967068933442576e-02,1.279465086370299709e-01,5.328000495933093994e-01
-8.093093093093093326e-01,1.681452942439200238e-02,4.667124548907278236e-02,1.304259678818711077e-01,5.362144642161853492e-01
-8.063063063063062863e-01,1.730895476790254503e-02,4.788351028835450413e-02,1.329534485824213075e-01,5.396446069874996088e-01
-8.033033033033033510e-01,1.781791842876358917e-02,4.912726224623845117e-02,1.355298813302218686e-01,5.430905785195956348e-01
-8.003003003003003046e-01,1.834184790102782667e-02,5.040331922705675732e-02,1.381562147404382102e-01,5.465524798891054914e-01
-7.972972972972972583e-01,1.888118324898775333e-02,5.171252033822392596e-02,1.408334158011279869e-01,5.500304126399060412e-01
-7.942942942942943230e-01,1.943637747679960795e-02,5.305572648201725000e-02,1.435624702292799815e-01,5.535244787861146598e-01
-7.912912912912912766e-01,2.000789690897488912e-02,5.443382092168630448e-02,1.463443828337415986e-01,5.570347808150684088e-01
-7.882882882882883413e-01,2.059622158206030063e-02,5.584770986226712114e-02,1.491801778851768456e-01,5.605614216903243019e-01
-7.852852852852852950e-01,2.120184564783551481e-02,5.729832304648434238e-02,1.520708994931959934e-01,5.641045048546935448e-01
-7.822822822822822486e-01,2.182527778836601540e-02,5.878661436612915570e-02,1.550176119907833716e-01,5.676641342332677809e-01
-7.792792792792793133e-01,2.246704164326070868e-02,6.031356248931808023e-02,1.580214003261741218e-01,5.712404142364702064e-01
-7.762762762762762669e-01,2.312767624949279080e-02,6.188017150404400563e-02,1.610833704623209905e-01,5.748334497631185647e-01
-7.732732732732733316e-01,2.380773649415319354e-02,6.348747157844242262e-02,1.642046497840973507e-01,5.784433462034996865e-01
-7.702702702702702853e-01,2.450779358051721410e-02,6.513651963820794866e-02,1.673863875133889123e-01,5.820702094424633488e-01
-7.672672672672672389e-01,2.522843550781543945e-02,6.682840006160553625e-02,1.706297551322246420e-01,5.857141458625254593e-01
-7.642642642642643036e-01,2.597026756511187223e-02,6.856422539253330395e-02,1.739359468141018494e-01,5.893752623469823426e-01
-7.612612612612612573e-01,2.673391283970538018e-02,7.034513707210936218e-02,1.773061798636735020e-01,5.930536662830635519e-01
-7.582582582582582109e-01,2.752001274047929588e-02,7.217230618925767061e-02,1.807416951649440662e-01,5.967494655650715796e-01
-7.552552552552552756e-01,2.832922753663984564e-02,7.404693425078984204e-02,1.842437576381474595e-01,6.004627685975402196e-01
-7.522522522522522292e-01,2.916223691229642354e-02,7.597025397149019532e-02,1.878136567054780048e-01,6.041936842984148015e-01
-7.492492492492492939e-01,3.001974053734950826e-02,7.794353008472358624e-02,1.914527067658452486e-01,6.079423221022595136e-01
-7.462462462462462476e-01,3.090245865516453791e-02,7.996806017409661960e-02,1.951622476788212324e-01,6.117087919634649484e-01
-7.432432432432432012e-01,3.181113268752571582e-02,8.204517552671886094e-02,1.989436452579587955e-01,6.154932043594615321e-01
-7.402402402402402659e-01,3.274652585737904825e-02,8.417624200862955375e-02,2.027982917736723956e-01,6.192956702939685920e-01
-7.372372372372372196e-01,3.370942382988630082e-02,8.636266096296084382e-02,2.067276064658556956e-01,6.231163013002453122e-01
-7.342342342342342842e-01,3.470063537232939005e-02,8.860587013143153556e-02,2.107330360664326496e-01,6.269552094443686663e-01
-7.312312312312312379e-01,3.572099303341851051e-02,9.090734459977474480e-02,2.148160553320284660e-01,6.308125073285197892e-01
-7.282282282282281916e-01,3.677135384257488454e-02,9.326859776772153388e-02,2.189781675869576505e-01,6.346883080942807842e-01
-7.252252252252252562e-01,3.785260002977603594e-02,9.569118234418047542e-02,2.232209052767334112e-01,6.385827254259585084e-01
-7.222222222222222099e-01,3.896563976656735456e-02,9.817669136826479015e-02,2.275458305322968500e-01,6.424958735539154642e-01
-7.192192192192192746e-01,4.011140792886373069e-02,1.007267592568421299e-01,2.319545357451807399e-01,6.464278672579315543e-01
-7.162162162162162282e-01,4.129086688217933204e-02,1.033430628792894462e-01,2.364486441538061479e-01,6.503788218705566226e-01
-7.132132132132131819e-01,4.250500728994769523e-02,1.060273226601660540e-01,2.410298104411418008e-01,6.543488532804933033e-01
-7.102102102102102466e-01,4.375484894561047083e-02,1.087813037105284514e-01,2.456997213439429950e-01,6.583380779360036295e-01
-7.072072072072072002e-01,4.504144162917308319e-02,1.116068169886295924e-01,2.504600962737910663e-01,6.623466128483261883e-01
-7.042042042042042649e-01,4.636586598894691658e-02,1.145057204907657944e-01,2.553126879501625979e-01,6.663745755951090421e-01
-7.012012012012012185e-01,4.772923444921794989e-02,1.174799204730530150e-01,2.602592830457579609e-01,6.704220843238468674e-01
-6.981981981981981722e-01,4.913269214460617984e-02,1.205313727049406869e-01,2.653017028443377945e-01,6.744892577553542878e-01
-6.951951951951952369e-01,5.057741788189852594e-02,1.236620837552821900e-01,2.704418039112979066e-01,6.785762151872406500e-01
-6.921921921921921905e-01,5.206462513016563848e-02,1.268741123118138081e-01,2.756814787772427500e-01,6.826830764974256560e-01
-6.891891891891891442e-01,5.359556303999040566e-02,1.301695705349004972e-01,2.810226566347898136e-01,6.868099621476404515e-01
-6.861861861861862089e-01,5.517151749266841626e-02,1.335506254464492171e-01,2.864673040488823208e-01,6.909569931869740111e-01
-6.831831831831831625e-01,5.679381218025814082e-02,1.370195003548937696e-01,2.920174256808545366e-01,6.951242912554145281e-01
-6.801801801801802272e-01,5.846380971738991683e-02,1.405784763171939733e-01,2.976750650265254095e-01,6.993119785874156724e-01
-6.771771771771771808e-01,6.018291278576762965e-02,1.442298936388097808e-01,3.034423051685937178e-01,7.035201780154840545e-01
-6.741741741741741345e-01,6.195256531232396641e-02,1.479761534126357858e-01,3.093212695436074466e-01,7.077490129737856739e-01
-6.711711711711711992e-01,6.377425368201851408e-02,1.518197190979081179e-01,3.153141227237910571e-01,7.119986075017656901e-01
-6.681681681681681528e-01,6.564950798629741457e-02,1.557631181401211151e-01,3.214230712140165314e-01,7.162690862477838483e-01
-6.651651651651652175e-01,6.757990330826427194e-02,1.598089436330219770e-01,3.276503642642176750e-01,7.205605744727769935e-01
-6.621621621621621712e-01,6.956706104563939452e-02,1.639598560237707503e-01,3.339982946975353362e-01,7.248731980539229180e-01
-6.591591591591591248e-01,7.161265027262095351e-02,1.682185848623928837e-01,3.404691997545108428e-01,7.292070834883320751e-01
-6.561561561561561895e-01,7.371838914179248969e-02,1.725879305966748212e-01,3.470654619536388541e-01,7.335623578967713776e-01
-6.531531531531531432e-01,7.588604632725119703e-02,1.770707664136775272e-01,3.537895099685840483e-01,7.379391490273904397e-01
-6.501501501501502078e-01,7.811744251016934648e-02,1.816700401290776146e-01,3.606438195223852783e-01,7.423375852594513713e-01
-6.471471471471471615e-01,8.041445190804127896e-02,1.863887761255908770e-01,3.676309142989969136e-01,7.467577956071083101e-01
-6.441441441441441151e-01,8.277900384889654017e-02,1.912300773417427158e-01,3.747533668724872258e-01,7.511999097232014977e-01
-6.411411411411411798e-01,8.521308439179928196e-02,1.961971273122888604e-01,3.820137996542235514e-01,7.556640579030414751e-01
-6.381381381381381335e-01,8.771873799500071178e-02,2.012931922616415514e-01,3.894148858584217665e-01,7.601503710882411280e-01
-6.351351351351350871e-01,9.029806923314093181e-02,2.065216232516658423e-01,3.969593504863912492e-01,7.646589808705489544e-01
-6.321321321321321518e-01,9.295324456494526155e-02,2.118858583852654687e-01,4.046499713298521428e-01,7.691900194957104198e-01
-6.291291291291291055e-01,9.568649415290023108e-02,2.173894250672082085e-01,4.124895799936951213e-01,7.737436198673587340e-01
-6.261261261261261701e-01,9.850011373643303980e-02,2.230359423236668026e-01,4.204810629385402065e-01,7.783199155508983003e-01
-6.231231231231231238e-01,1.013964665601733706e-01,2.288291231820127891e-01,4.286273625435026990e-01,7.829190407774258009e-01
-6.201201201201200774e-01,1.043779853589147655e-01,2.347727771124241691e-01,4.369314781895481392e-01,7.875411304476712671e-01
-6.171171171171171421e-01,1.074471744009429242e-01,2.408708125329108163e-01,4.453964673638334260e-01,7.921863201359574669e-01
-6.141141141141140958e-01,1.106066115914461911e-01,2.471272393794044786e-01,4.540254467854392129e-01,7.968547460941719507e-01
-6.111111111111111605e-01,1.138589506377761518e-01,2.535461717426049644e-01,4.628215935529108593e-01,8.015465452557610782e-01
-6.081081081081081141e-01,1.172069232783779225e-01,2.601318305733184566e-01,4.717881463140358167e-01,8.062618552397523564e-01
-6.051051051051050678e-01,1.206533415772603618e-01,2.668885464580638134e-01,4.809284064582798890e-01,8.110008143547916548e-01
-6.021021021021021324e-01,1.242011002859347568e-01,2.738207624667734486e-01,4.902457393323255141e-01,8.157635616032029580e-01
-5.990990990990990861e-01,1.278531792748023033e-01,2.809330370744551053e-01,4.997435754791479945e-01,8.205502366850514484e-01
-5.960960960960961508e-01,1.316126460360392825e-01,2.882300471587487811e-01,5.094254119011102366e-01,8.253609800022501108e-01
-5.930930930930931044e-01,1.354826582600767992e-01,2.957165910753403182e-01,5.192948133475214778e-01,8.301959326626762170e-01
-5.900900900900900581e-01,1.394664664878406957e-01,3.033975918132549299e-01,5.293554136271386712e-01,8.350552364843089048e-01
-5.870870870870871228e-01,1.435674168409801499e-01,3.112781002321094448e-01,5.396109169460983068e-01,8.399390339993924037e-01
-5.840840840840840764e-01,1.477889538323772234e-01,3.193632983834485684e-01,5.500650992717666110e-01,8.448474684586171346e-01
-5.810810810810811411e-01,1.521346232592982184e-01,3.276585029183501363e-01,5.607218097230112219e-01,8.497806838353240133e-01
-5.780780780780780947e-01,1.566080751816149030e-01,3.361691685835362375e-01,5.715849719874004364e-01,8.547388248297173030e-01
-5.750750750750750484e-01,1.612130669876033207e-01,3.449008918083011355e-01,5.826585857658709289e-01,8.597220368731218754e-01
-5.720720720720721131e-01,1.659534665498871853e-01,3.538594143846005569e-01,5.939467282453728680e-01,8.647304661322442465e-01
-5.690690690690690667e-01,1.708332554741798237e-01,3.630506272427242997e-01,6.054535556000382179e-01,8.697642595134486010e-01
-5.660660660660660204e-01,1.758565324435569510e-01,3.724805743250473866e-01,6.171833045214446534e-01,8.748235646670716736e-01
-5.630630630630630851e-01,1.810275166610660347e-01,3.821554565603972886e-01,6.291402937785233185e-01,8.799085299917589476e-01
-5.600600600600600387e-01,1.863505513935650171e-01,3.920816359416539054e-01,6.413289258076898536e-01,8.850193046388257212e-01
-5.570570570570571034e-01,1.918301076197600763e-01,4.022656397092497227e-01,6.537536883337607962e-01,8.901560385166115141e-01
-5.540540540540540571e-01,1.974707877855205462e-01,4.127141646433498123e-01,6.664191560222987309e-01,8.953188822948960901e-01
-5.510510510510510107e-01,2.032773296696101517e-01,4.234340814675036091e-01,6.793299921639468497e-01,9.005079874093064873e-01
-5.480480480480480754e-01,2.092546103630925636e-01,4.344324393666852968e-01,6.924909503914058462e-01,9.057235060657616854e-01
-5.450450450450450290e-01,2.154076503657478547e-01,4.457164706226844908e-01,7.059068764296693166e-01,9.109655912449358128e-01
-5.420420420420420937e-01,2.217416178029434914e-01,4.572935953698992195e-01,7.195827098801697019e-01,9.162343967067485551e-01
-5.390390390390390474e-01,2.282618327664993618e-01,4.691714264746539298e-01,7.335234860394863610e-01,9.215300769948713278e-01
-5.360360360360360010e-01,2.349737717831985595e-01,4.813577745412632725e-01,7.477343377532994495e-01,9.268527874412769707e-01
-5.330330330330330657e-01,2.418830724146835698e-01,4.938606530481065016e-01,7.622204973062334243e-01,9.322026841707753420e-01
-5.300300300300300194e-01,2.489955379926163948e-01,5.066882836171180404e-01,7.769872983483310236e-01,9.375799241055950972e-01
-5.270270270270270840e-01,2.563171424930747455e-01,5.198491014201503946e-01,7.920401778588502806e-01,9.429846649699918926e-01
-5.240240240240240377e-01,2.638540355542769444e-01,5.333517607257628468e-01,8.073846781481056611e-01,9.484170652948787916e-01
-5.210210210210209913e-01,2.716125476418460583e-01,5.472051405900727472e-01,8.230264488980764126e-01,9.538772844224608916e-01
-5.180180180180180560e-01,2.795991953659671680e-01,5.614183506954433245e-01,8.389712492425787094e-01,9.593654825109340090e-01
-5.150150150150150097e-01,2.878206869548793900e-01,5.760007373408000397e-01,8.552249498876961509e-01,9.648818205391563874e-01
-5.120120120120120744e-01,2.962839278893232842e-01,5.909618895875583533e-01,8.717935352733203747e-01,9.704264603113811338e-01
-5.090090090090090280e-01,3.049960267026664007e-01,6.063116455651885728e-01,8.886831057765640640e-01,9.759995644620081956e-01
-5.060060060060059817e-01,3.139643009515735717e-01,6.220600989405500325e-01,9.058998799578469319e-01,9.816012964603475499e-01
-5.030030030030030463e-01,3.231962833622470943e-01,6.382176055552706284e-01,9.234501968505084424e-01,9.872318206154166997e-01
-5.000000000000000000e-01,3.326997281573906284e-01,6.547947902355216732e-01,9.413405182947676142e-01,9.928913020807569323e-01
-4.969969969969969537e-01,3.424826175692226582e-01,6.718025537786843637e-01,9.595774313169208591e-01,9.985799068592950967e-01
-4.939939939939939073e-01,3.522443167935253028e-01,6.886462467621731198e-01,9.773023010327096527e-01,1.003397279748413640e+00
-4.909909909909910830e-01,3.619842218515061383e-01,7.053217555455714161e-01,9.945056692154152778e-01,1.007339217730546688e+00
-4.879879879879880367e-01,3.717017301128305307e-01,7.218250075631497120e-01,1.011178355918496363e+00,1.010402281579599215e+00
-4.849849849849849903e-01,3.813962403329019257e-01,7.381519723184720716e-01,1.027311464374111472e+00,1.012583798861554918e+00
-4.819819819819819440e-01,3.910671526900701966e-01,7.542986623687594205e-01,1.042896385740576193e+00,1.013881866266117981e+00
-4.789789789789788976e-01,4.007138688227380730e-01,7.702611342987071286e-01,1.057924803696140170e+00,1.014295351267281209e+00
-4.759759759759760733e-01,4.103357918663853021e-01,7.860354896835684002e-01,1.072388698876692636e+00,1.013823893111427621e+00
-4.729729729729730270e-01,4.199323264904946673e-01,8.016178760412369098e-01,1.086280353154992939e+00,1.012467903132067359e+00
-4.699699699699699806e-01,4.295028789353863008e-01,8.170044877731180710e-01,1.099592353759164975e+00,1.010228564390962314e+00
-4.669669669669669343e-01,4.390468570489615141e-01,8.321915670935606801e-01,1.112317597228270172e+00,1.007107830645955993e+00
-4.639639639639638879e-01,4.485636703233337741e-01,8.471754049475861414e-01,1.124449293202788969e+00,1.003108424646357966e+00
-4.609609609609610636e-01,4.580527299313696399e-01,8.619523419167405276e-01,1.135980968048061479e+00,9.982338357574379595e-01
-4.579579579579580173e-01,4.675134487631182334e-01,8.765187691128086822e-01,1.146906468308698246e+00,9.924883169160496621e-01
-4.549549549549549710e-01,4.769452414621394021e-01,8.908711290591960763e-01,1.157219963992149658e+00,9.858768809200706418e-01
-4.519519519519519246e-01,4.863475244617192494e-01,9.050059165597481581e-01,1.166915951679665442e+00,9.784052960548799138e-01
-4.489489489489488783e-01,4.957197160209745879e-01,9.189196795548020269e-01,1.175989257462987547e+00,9.700800810606929891e-01
-4.459459459459460540e-01,5.050612362608511985e-01,9.326090199642699252e-01,1.184435039705225012e+00,9.609084994451581041e-01
-4.429429429429430076e-01,5.143715072000029087e-01,9.460705945175363896e-01,1.192248791624419324e+00,9.508985531461595642e-01
-4.399399399399399613e-01,5.236499527905464912e-01,9.593011155699540105e-01,1.199426343698408504e+00,9.400589755503487854e-01
-4.369369369369369149e-01,5.328959989537044306e-01,9.722973519057684921e-01,1.205963865889742692e+00,9.283992238735193636e-01
-4.339339339339338686e-01,5.421090736153221235e-01,9.850561295272579621e-01,1.211857869689437761e+00,9.159294709094614184e-01
-4.309309309309310443e-01,5.512886067412743341e-01,9.975743324299176651e-01,1.217105209978516234e+00,9.026605961545103307e-01
-4.279279279279279979e-01,5.604340303727272099e-01,1.009848903363453898e+00,1.221703086706266150e+00,8.886041763154932660e-01
-4.249249249249249516e-01,5.695447786612792829e-01,1.021876844578436527e+00,1.225649046384386542e+00,8.737724752093873892e-01
-4.219219219219219053e-01,5.786202879039711311e-01,1.033655218558422906e+00,1.228940983396200837e+00,8.581784330634978364e-01
-4.189189189189188589e-01,5.876599965781691415e-01,1.045181148737381660e+00,1.231577141120254293e+00,8.418356552254938618e-01
-4.159159159159160346e-01,5.966633453762986150e-01,1.056451820202203074e+00,1.233556112867649546e+00,8.247584002931257485e-01
-4.129129129129129883e-01,6.056297772404537483e-01,1.067464480380176717e+00,1.234876842632685268e+00,8.069615676740193866e-01
-4.099099099099099419e-01,6.145587373968676159e-01,1.078216439711243702e+00,1.235538625656361411e+00,7.884606845863825209e-01
-4.069069069069068956e-01,6.234496733902276100e-01,1.088705072304836152e+00,1.235541108802428401e+00,7.692718925119458317e-01
-4.039039039039038492e-01,6.323020351178677556e-01,1.098927816581200201e+00,1.234884290745846602e+00,7.494119331130038031e-01
-4.009009009009008029e-01,6.411152748638033749e-01,1.108882175896996447e+00,1.233568521973489540e+00,7.288981336257998045e-01
-3.978978978978979786e-01,6.498888473326150939e-01,1.118565719155031557e+00,1.231594504597113504e+00,7.077483917430121840e-01
-3.948948948948949322e-01,6.586222096831851891e-01,1.127976081397989105e+00,1.228963291978694361e+00,6.859811599985363717e-01
-3.918918918918918859e-01,6.673148215622931589e-01,1.137110964386021994e+00,1.225676288168356054e+00,6.636154296681940901e-01
-3.888888888888888395e-01,6.759661451380406527e-01,1.145968137158027700e+00,1.221735247155137261e+00,6.406707142003920108e-01
-3.858858858858857932e-01,6.845756451331287407e-01,1.154545436576502659e+00,1.217142271931039410e+00,6.171670321912063883e-01
-3.828828828828829689e-01,6.931427888579874130e-01,1.162840767855852553e+00,1.211899813368863876e+00,5.931248899187503421e-01
-3.798798798798799226e-01,7.016670462437196720e-01,1.170852105073963756e+00,1.206010668914361927e+00,5.685652634520302895e-01
-3.768768768768768762e-01,7.101478898749064017e-01,1.178577491666997545e+00,1.199477981093500345e+00,5.435095803499441214e-01
-3.738738738738738299e-01,7.185847950222423730e-01,1.186015040907235640e+00,1.192305235835571908e+00,5.179797009663629215e-01
-3.708708708708707835e-01,7.269772396749949461e-01,1.193162936363855398e+00,1.184496260613042695e+00,4.919978993776015774e-01
-3.678678678678679592e-01,7.353247045732994591e-01,1.200019432346539627e+00,1.176055222399160716e+00,4.655868439489361799e-01
-3.648648648648649129e-01,7.436266732403032931e-01,1.206582854331843535e+00,1.166986625444427439e+00,4.387695775571247570e-01
-3.618618618618618665e-01,7.518826320141123176e-01,1.212851599372139821e+00,1.157295308873054207e+00,4.115694974861624500e-01
-3.588588588588588202e-01,7.600920700795569251e-01,1.218824136487073995e+00,1.146986444100720481e+00,3.840103350138240335e-01
-3.558558558558557738e-01,7.682544794998124038e-01,1.224499007037488152e+00,1.136065532075056339e+00,3.561161347068230176e-01
-3.528528528528529495e-01,7.763693552478354576e-01,1.229874825081674228e+00,1.124538400340281630e+00,3.279112334426332320e-01
-3.498498498498499032e-01,7.844361952375910052e-01,1.234950277713819267e+00,1.112411199927518357e+00,2.994202391762611493e-01
-3.468468468468468568e-01,7.924545003551244360e-01,1.239724125384664033e+00,1.099690402072527551e+00,2.706680094705252171e-01
-3.438438438438438105e-01,8.004237744894490136e-01,1.244195202204237294e+00,1.086382794762584592e+00,2.416796298085596428e-01
-3.408408408408407642e-01,8.083435245632455413e-01,1.248362416226602267e+00,1.072495479114319972e+00,2.124803917074603865e-01
-3.378378378378379399e-01,8.162132605633517501e-01,1.252224749716508878e+00,1.058035865584445290e+00,1.830957706521684214e-01
-3.348348348348348935e-01,8.240324955710909283e-01,1.255781259397963145e+00,1.043011670015449477e+00,1.535514038688535199e-01
-3.318318318318318472e-01,8.318007457924020409e-01,1.259031076684605122e+00,1.027430909518325830e+00,1.238730679571822813e-01
-3.288288288288288008e-01,8.395175305877705663e-01,1.261973407891835652e+00,1.011301898194532090e+00,9.408665640098480554e-02
-3.258258258258257545e-01,8.471823725019673734e-01,1.264607534430650659e+00,9.946332426994752840e-01,6.421815697694363556e-02
-3.228228228228229302e-01,8.547947972935887595e-01,1.266932812983142087e+00,9.774338376498846737e-01,3.429362908101584589e-02
-3.198198198198198838e-01,8.623543339643952033e-01,1.268948675659599790e+00,9.597128608775201686e-01,4.339180992368121478e-03
-3.168168168168168375e-01,8.698605147884626021e-01,1.270654630137223684e+00,9.414797685317716214e-01,-2.561905290533559448e-02
-3.138138138138137911e-01,8.773128753411140179e-01,1.272050259780346249e+00,9.227442900337217147e-01,-5.555493492542336320e-02
-3.108108108108107448e-01,8.847109545276550246e-01,1.273135223742187572e+00,9.035164228843978185e-01,-8.544234688258553478e-02
-3.078078078078079205e-01,8.920542946119059957e-01,1.273909257048102095e+00,8.838064273299767182e-01,-1.152552128802310505e-01
-3.048048048048048742e-01,8.993424412445210070e-01,1.274372170660289516e+00,8.636248208867766119e-01,-1.449675220609475124e-01
-3.018018018018018278e-01,9.065749434910956861e-01,1.274523851523956086e+00,8.429823727289676993e-01,-1.745533513002165971e-01
-2.987987987987987815e-01,9.137513538600794405e-01,1.274364262594943398e+00,8.218900979420077357e-01,-2.039868878235867600e-01
-2.957957957957957351e-01,9.208712283304507640e-01,1.273893442848757163e+00,8.003592516448357896e-01,-2.332424517275656917e-01
-2.927927927927929108e-01,9.279341263791939243e-01,1.273111507271054599e+00,7.784013229839926717e-01,-2.622945183845883932e-01
-2.897897897897898645e-01,9.349396110085598233e-01,1.272018646829569333e+00,7.560280290028648098e-01,-2.911177407125132843e-01
-2.867867867867868181e-01,9.418872487730961529e-01,1.270615128427460716e+00,7.332513083893059669e-01,-3.196869712892108084e-01
-2.837837837837837718e-01,9.487766098064678300e-01,1.268901294838133964e+00,7.100833151049974479e-01,-3.479772842929574339e-01
-2.807807807807807254e-01,9.556072678480566074e-01,1.266877564621526453e+00,6.865364118999320864e-01,-3.759639972494901450e-01
-2.777777777777776791e-01,9.623788002693351995e-01,1.264544432021891707e+00,6.626231637154893495e-01,-4.036226925667469878e-01
-2.747747747747748548e-01,9.690907881000114799e-01,1.261902466847081294e+00,6.383563309796086438e-01,-4.309292388385027595e-01
-2.717717717717718084e-01,9.757428160539599604e-01,1.258952314329397471e+00,6.137488627976637190e-01,-4.578598118983222554e-01
-2.687687687687687621e-01,9.823344725549004730e-01,1.255694694967992353e+00,5.888138900426350686e-01,-4.843909156054447274e-01
-2.657657657657657158e-01,9.888653497618857813e-01,1.252130404352929993e+00,5.635647183483154521e-01,-5.104994023444920925e-01
-2.627627627627626694e-01,9.953350435945110819e-01,1.248260312970856045e+00,5.380148210092329242e-01,-5.361624932210785621e-01
-2.597597597597598451e-01,1.001743153757924665e+00,1.244085365992412928e+00,5.121778317911249712e-01,-5.613577979357355918e-01
-2.567567567567567988e-01,1.008089283767610533e+00,1.239606583041426457e+00,4.860675376557896943e-01,-5.860633343188060840e-01
-2.537537537537537524e-01,1.014373040973910012e+00,1.234825057945877269e+00,4.596978714041723979e-01,-6.102575475092406609e-01
-2.507507507507507061e-01,1.020594036586306208e+00,1.229741958470747853e+00,4.330829042416328711e-01,-6.339193287605816574e-01
-2.477477477477476597e-01,1.026751885697488431e+00,1.224358526032839123e+00,4.062368382693676283e-01,-6.570280338577353385e-01
-2.447447447447448354e-01,1.032846207307158037e+00,1.218676075397572278e+00,3.791739989059744187e-01,-6.795635011284412164e-01
-2.417417417417417891e-01,1.038876624345615785e+00,1.212695994357910978e+00,3.519088272432250308e-01,-7.015060690337537874e-01
-2.387387387387387427e-01,1.044842763697081178e+00,1.206419743395412025e+00,3.244558723401009814e-01,-7.228365933221551076e-01
-2.357357357357356964e-01,1.050744256222788886e+00,1.199848855323555785e+00,2.968297834592260598e-01,-7.435364637323650383e-01
-2.327327327327326500e-01,1.056580736783822250e+00,1.192984934913388972e+00,2.690453022498223157e-01,-7.635876202302477322e-01
-2.297297297297298257e-01,1.062351844263703438e+00,1.185829658501594608e+00,2.411172548813683980e-01,-7.829725687656637900e-01
-2.267267267267267794e-01,1.068057221590736905e+00,1.178384773581094613e+00,2.130605441321589688e-01,-8.016743965355203061e-01
-2.237237237237237331e-01,1.073696515760098169e+00,1.170652098374262318e+00,1.848901414369821805e-01,-8.196767867396962393e-01
-2.207207207207206867e-01,1.079269377855683221e+00,1.162633521388877877e+00,1.566210788981644286e-01,-8.369640328169808408e-01
-2.177177177177176404e-01,1.084775463071687707e+00,1.154331000956900111e+00,1.282684412642391414e-01,-8.535210521485846469e-01
-2.147147147147148161e-01,1.090214430733940310e+00,1.145746564756190411e+00,9.984735788052326311e-02,-8.693333992172834757e-01
-2.117117117117117697e-01,1.095585944321000760e+00,1.136882309315329520e+00,7.137299461590029814e-02,-8.843872782107289332e-01
-2.087087087087087234e-01,1.100889671484969412e+00,1.127740399501578450e+00,4.286054577010824096e-02,-8.986695550578813751e-01
-2.057057057057056770e-01,1.106125284072034809e+00,1.118323067992149866e+00,1.432522596585780218e-02,-9.121677688880936996e-01
-2.027027027027026307e-01,1.111292458142803863e+00,1.108632614728962240e+00,-1.421773796989125524e-02,-9.248701429028794996e-01
-1.996996996996998064e-01,1.116390873992331612e+00,1.098671406356922953e+00,-4.275311513116902828e-02,-9.367655946508148812e-01
-1.966966966966967600e-01,1.121420216169903616e+00,1.088441875645938195e+00,-7.126567866040960098e-02,-9.478437456966571917e-01
-1.936936936936937137e-01,1.126380173498547244e+00,1.077946520896764016e+00,-9.974021387370536618e-02,-9.580949306762214235e-01
-1.906906906906906674e-01,1.131270439094298474e+00,1.067187905330875930e+00,-1.281615263795653215e-01,-9.675102057291410373e-01
-1.876876876876876210e-01,1.136090710385168068e+00,1.056168656464444799e+00,-1.565144501868435678e-01,-9.760813563021063510e-01
-1.846846846846847967e-01,1.140840689129873464e+00,1.044891465466645464e+00,-1.847838557975147455e-01,-9.838009043158346678e-01
-1.816816816816817504e-01,1.145520081436304238e+00,1.033359086502418034e+00,-2.129546582799775878e-01,-9.906621146894845076e-01
-1.786786786786787040e-01,1.150128597779693562e+00,1.021574336059823063e+00,-2.410118253185740966e-01,-9.966590012168091706e-01
-1.756756756756756577e-01,1.154665953020539204e+00,1.009540092262193989e+00,-2.689403852350347734e-01,-1.001786331788953266e+00
-1.726726726726726113e-01,1.159131866422226986e+00,9.972592941652103082e-01,-2.967254349775616529e-01,-1.006039632959298658e+00
-1.696696696696697870e-01,1.163526061668412437e+00,9.847349410391216251e-01,-3.243521480732983187e-01,-1.009415193846427083e+00
-1.666666666666667407e-01,1.167848266880129326e+00,9.719700916362615795e-01,-3.518057825399354410e-01,-1.011910069371766419e+00
-1.636636636636636943e-01,1.172098214632597335e+00,9.589678634440143012e-01,-3.790716887522264655e-01,-1.013522082829073856e+00
