# Rows run from M = 1 to 8, Columns run from r = 1 to 8
1.502700237218993928e+00,1.487194040443016618e+00,1.486836539454884365e+00,1.486828664249446819e+00,1.486828483009090540e+00,1.486828478491316385e+00,1.486828478369847550e+00,1.486828478366458484e+00
1.580663212449326283e+00,1.397032760162009390e+00,1.394869526066480514e+00,1.394839656959487417e+00,1.394839180640062626e+00,1.394839172149966444e+00,1.394839171985812420e+00,1.394839171982482862e+00
3.729806375486144354e-01,1.066880717036708115e-01,1.038343570554992185e-01,1.037604370986175417e-01,1.037584826113527592e-01,1.037584282994338525e-01,1.037584267246660780e-01,1.037584266772692415e-01
1.224042821827622390e-01,3.337977252529179210e-03,1.290935174385960315e-03,1.275193740142676084e-03,1.274707394347847269e-03,1.274692231335635990e-03,1.274691791114336255e-03,1.274691778669308174e-03
1.177417146651552060e-01,2.870177535410200782e-03,5.536295787999320224e-05,2.172842720627879835e-05,2.183455077508488707e-05,2.183252871197044506e-05,2.183233362795580497e-05,2.183232514206623554e-05
1.176956017735313331e-01,2.870415269453803313e-03,5.165993025417928521e-05,1.029713282010963115e-06,2.761723223917578961e-07,2.829954187631625322e-07,2.830766649300129399e-07,2.830754447124949534e-07
1.176954245012748340e-01,2.870440179537897280e-03,5.168589651179554334e-05,1.038448433686055942e-06,2.267135364293033816e-08,2.829996622218663618e-09,3.004541662749180674e-09,3.009819745908709866e-09
1.176954296726554355e-01,2.870440322315290053e-03,5.168621311664246311e-05,1.038847497946957359e-06,2.305596761345817005e-08,5.531737955390508717e-10,2.566499950601346968e-11,2.705623164425556251e-11
