# Rows run from M = 1 to 8, Columns run from r = 1 to 12
6.271279331085987119e-01,8.209019336647706278e-02,3.952982484637640459e-02,3.589305254369917764e-02,3.556610947157242547e-02,3.553575091043623124e-02,3.553286349772587921e-02,3.553258361472627636e-02,3.553255606402319633e-02,3.553255331787313898e-02,3.553255304139434079e-02,3.553255301333315547e-02
5.951362662245343049e-01,4.644756266477882700e-02,3.998864490208549512e-03,3.783989949949944417e-04,5.098434951741294874e-05,2.020285233788584860e-05,1.724624122667302653e-05,1.695743950923171318e-05,1.692870185490877357e-05,1.692580425531533818e-05,1.692550886183111873e-05,1.692547850021656634e-05
5.951214446331362096e-01,4.643074265666526090e-02,3.981961296666078863e-03,3.614743762969152064e-04,3.408057071255293286e-05,3.316795920952612822e-06,3.339794764597424666e-07,3.704051355669640448e-08,6.781954932626889026e-09,3.659251682002595776e-09,3.338355111988093004e-09,3.305393214756929099e-09
5.951214420504448155e-01,4.643073967502068383e-02,3.981958262299236002e-03,3.614713091677490553e-04,3.407747654482061895e-05,3.313679275694132516e-06,3.308685018526403180e-07,3.394735613370604381e-08,3.707440636196699362e-09,5.619112811357640530e-10,2.282366668824078751e-10,1.926202605155618471e-10
5.951214420499634228e-01,4.643073967476933628e-02,3.981958262038070781e-03,3.614713087916716851e-04,3.407747647271319204e-05,3.313678897466333280e-06,3.308685707741665127e-07,3.394733021266522925e-08,3.707172034621608087e-09,5.619070204715468582e-10,2.280740396810885538e-10,1.928537619076739503e-10
5.951214420501106384e-01,4.643073967470651153e-02,3.981958262108506626e-03,3.614713092632840718e-04,3.407747648195363032e-05,3.313678668983078134e-06,3.308682882624197350e-07,3.394694924625886131e-08,3.706688248618170807e-09,5.620222556893068762e-10,2.278957360510873501e-10,1.921267798692606296e-10
5.951214420502778379e-01,4.643073967483868358e-02,3.981958261904301050e-03,3.614713089571008247e-04,3.407747653664260393e-05,3.313678791990993362e-06,3.308682342089906596e-07,3.394727055430166234e-08,3.707472156256185019e-09,5.610670788651350074e-10,2.276924104665513976e-10,1.924356593418803822e-10
5.951214420499817415e-01,4.643073967498543425e-02,3.981958261985310901e-03,3.614713087297002610e-04,3.407747615665190086e-05,3.313678668014337564e-06,3.308686996551013592e-07,3.394725131915594313e-08,3.707180960399575125e-09,5.621950571752332150e-10,2.282269051504930144e-10,1.923276402981113992e-10
