0.902478020264895,-0,0.372085534414373,-0,-0.210351086723939,-0,-0.053070376444909,-0,-0.0046619176719774,-0
0,-0.784505037352402,0,-0.52497308711202,0,0.318324522216534,-0,-0.0869289298799253,0,0.00824402100490299
-0.404073327194885,-0,0.574993840503791,-0,-0.635924820410672,-0,-0.315151569664466,-0,-0.048846090488747,-0
0,0.544728984812655,0,-0.351396547962322,0,0.658253296981348,-0,-0.377355349688819,0,0.0640026269738487
0.144049143784858,-0,-0.614977988232544,-0,-0.293547505030581,-0,-0.677954437288998,-0,-0.235073523423588,-0
0,-0.274579928787648,0,0.610260411686209,0,0.13689583291362,-0,-0.681133717608008,0,0.263637027566179
-0.0384501510148876,-0,0.368292779514154,-0,0.600113182061756,-0,-0.398817691250606,-0,-0.586251338852135,-0
0,0.107940833321631,0,-0.444017945932385,0,-0.57004750697864,-0,-0.323062658088465,0,0.601558973774037
0.00544051929436541,-0,-0.130755271440442,-0,-0.324108121011723,-0,0.528379838172987,-0,-0.773719672909305,-0
0,-0.0278714671749335,0,0.177070656820391,0,0.348822972705533,-0,0.530785906837655,0,0.751304211771848
