0.90247802026523,-0,0.372085534445886,-0,-0.21035108668793,-0,-0.053070376361006,-0,-0.0046619176719776,-0
0,-0.784505038429358,0,-0.524973085777882,-0,-0.318324521942288,0,0.0869289292220096,0,0.00824402100490299
-0.404073327194368,-0,0.574993840601874,-0,-0.63592482044802,-0,-0.315151569410814,-0,-0.0488460904887475,-0
0,0.544728984091783,0,-0.351396549648957,-0,-0.658253297457439,0,0.377355348328336,0,0.0640026269738488
0.144049143784306,-0,-0.614977988187566,-0,-0.293547505395499,-0,-0.677954437171911,-0,-0.23507352342359,-0
0,-0.274579927535729,0,0.610260412131131,-0,-0.136895834849048,0,0.68113371732507,0,0.263637027566179
-0.0384501510145572,-0,0.368292779421972,-0,0.600113181959272,-0,-0.398817691489976,-0,-0.586251338852136,-0
0,0.10794083241075,0,-0.444017945660935,-0,0.570047506694848,0,0.323062659266644,0,0.601558973774037
0.00544051929424821,-0,-0.130755271390643,-0,-0.324108120821058,-0,0.528379838302265,-0,-0.773719672909305,-0
0,-0.0278714668116818,0,0.177070656575962,-0,-0.348822971761603,0,-0.530785907558604,0,0.751304211771848
