# Loop, Matrix, Numpy FFT, Numpy RFFT
0.000000000000000000e+00,0.000000000000000000e+00,6.204843521118164062e-03,2.418041229248046875e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.713846206665039062e-03,2.417802810668945312e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.505229949951171875e-03,2.249002456665039062e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.185033798217773438e-03,2.053976058959960938e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.162145614624023438e-03,1.967906951904296875e-03
