# Loop, Matrix, Numpy FFT, Numpy RFFT
9.344043970108032227e+00,5.754494667053222656e-02,2.160072326660156250e-04,1.189708709716796875e-04
7.471832036972045898e+00,3.223800659179687500e-02,9.608268737792968750e-05,6.794929504394531250e-05
6.784425973892211914e+00,3.285717964172363281e-02,9.703636169433593750e-05,6.604194641113281250e-05
7.234501123428344727e+00,3.335404396057128906e-02,1.139640808105468750e-04,7.009506225585937500e-05
6.654664993286132812e+00,3.871273994445800781e-02,9.703636169433593750e-05,9.799003601074218750e-05
