# Loop, Matrix, Numpy FFT, Numpy RFFT
9.806680679321289062e-02,8.440017700195312500e-04,9.608268737792968750e-05,6.699562072753906250e-05
1.280810832977294922e-01,6.978511810302734375e-04,6.985664367675781250e-05,5.507469177246093750e-05
1.038970947265625000e-01,5.559921264648437500e-04,6.771087646484375000e-05,6.723403930664062500e-05
1.242611408233642578e-01,6.380081176757812500e-04,7.104873657226562500e-05,5.578994750976562500e-05
1.049711704254150391e-01,5.590915679931640625e-04,6.699562072753906250e-05,5.412101745605468750e-05
