# Loop, Matrix, Numpy FFT, Numpy RFFT
8.623545885086059570e+00,6.661915779113769531e-02,1.342296600341796875e-04,7.128715515136718750e-05
8.501302003860473633e+00,4.068398475646972656e-02,1.542568206787109375e-04,7.200241088867187500e-05
8.604327917098999023e+00,3.982996940612792969e-02,1.862049102783203125e-04,1.177787780761718750e-04
8.514394760131835938e+00,4.491710662841796875e-02,2.481937408447265625e-04,1.261234283447265625e-04
8.700960874557495117e+00,4.414963722229003906e-02,1.001358032226562500e-04,6.890296936035156250e-05
