# Loop, Matrix, Numpy FFT, Numpy RFFT
0.000000000000000000e+00,0.000000000000000000e+00,4.251003265380859375e-03,1.187086105346679688e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.246856689453125000e-03,2.676963806152343750e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.565073013305664062e-03,1.534938812255859375e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.047061920166015625e-03,1.277923583984375000e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.045869827270507812e-03,1.331090927124023438e-03
