# Loop, Matrix, Numpy FFT, Numpy RFFT
0.000000000000000000e+00,1.126673221588134766e+00,2.517700195312500000e-04,1.218318939208984375e-04
0.000000000000000000e+00,1.177763223648071289e+00,2.441406250000000000e-04,1.189708709716796875e-04
0.000000000000000000e+00,1.066961765289306641e+00,2.858638763427734375e-04,1.189708709716796875e-04
0.000000000000000000e+00,1.178440093994140625e+00,2.751350402832031250e-04,1.220703125000000000e-04
0.000000000000000000e+00,1.054332971572875977e+00,2.491474151611328125e-04,1.180171966552734375e-04
