# Loop, Matrix, Numpy FFT, Numpy RFFT
0.000000000000000000e+00,2.814776897430419922e-01,1.997947692871093750e-04,9.393692016601562500e-05
0.000000000000000000e+00,2.035717964172363281e-01,2.658367156982421875e-04,1.180171966552734375e-04
0.000000000000000000e+00,1.958787441253662109e-01,1.859664916992187500e-04,9.703636169433593750e-05
0.000000000000000000e+00,1.983039379119873047e-01,1.950263977050781250e-04,9.870529174804687500e-05
0.000000000000000000e+00,1.961901187896728516e-01,1.931190490722656250e-04,9.989738464355468750e-05
