# Loop, Matrix, Numpy FFT, Numpy RFFT
0.000000000000000000e+00,4.997128009796142578e+00,3.478527069091796875e-04,2.207756042480468750e-04
0.000000000000000000e+00,3.523211002349853516e+00,5.118846893310546875e-04,3.371238708496093750e-04
0.000000000000000000e+00,3.148001909255981445e+00,3.380775451660156250e-04,1.947879791259765625e-04
0.000000000000000000e+00,3.079945087432861328e+00,3.170967102050781250e-04,1.931190490722656250e-04
0.000000000000000000e+00,3.277899026870727539e+00,3.900527954101562500e-04,1.931190490722656250e-04
