# Loop, Matrix, Numpy FFT, Numpy RFFT
0.000000000000000000e+00,0.000000000000000000e+00,2.608299255371093750e-03,9.222030639648437500e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.438140869140625000e-03,9.407997131347656250e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.458883285522460938e-03,9.360313415527343750e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.646995544433593750e-03,9.009838104248046875e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.418113708496093750e-03,8.838176727294921875e-04
