# Loop, Matrix, Numpy FFT, Numpy RFFT
0.000000000000000000e+00,0.000000000000000000e+00,1.235008239746093750e-03,4.596710205078125000e-04
0.000000000000000000e+00,0.000000000000000000e+00,6.358623504638671875e-04,4.191398620605468750e-04
0.000000000000000000e+00,0.000000000000000000e+00,6.248950958251953125e-04,4.107952117919921875e-04
0.000000000000000000e+00,0.000000000000000000e+00,7.503032684326171875e-04,4.339218139648437500e-04
0.000000000000000000e+00,0.000000000000000000e+00,6.351470947265625000e-04,4.289150238037109375e-04
