# Loop, Matrix, Numpy FFT, Numpy RFFT
3.856399059295654297e-01,1.046133041381835938e-02,7.510185241699218750e-05,5.817413330078125000e-05
3.920941352844238281e-01,1.821994781494140625e-03,7.176399230957031250e-05,5.698204040527343750e-05
3.989729881286621094e-01,2.256870269775390625e-03,1.289844512939453125e-04,7.891654968261718750e-05
4.259970188140869141e-01,1.974821090698242188e-03,1.280307769775390625e-04,9.894371032714843750e-05
4.235451221466064453e-01,2.573251724243164062e-03,2.460479736328125000e-04,2.110004425048828125e-04
