# Loop, Matrix, Numpy FFT, Numpy RFFT
0.000000000000000000e+00,2.556869983673095703e+00,2.880096435546875000e-04,2.419948577880859375e-04
0.000000000000000000e+00,2.437447786331176758e+00,3.080368041992187500e-04,1.561641693115234375e-04
0.000000000000000000e+00,2.457093000411987305e+00,3.051757812500000000e-04,1.690387725830078125e-04
0.000000000000000000e+00,2.441074132919311523e+00,5.788803100585937500e-04,2.713203430175781250e-04
0.000000000000000000e+00,2.376303911209106445e+00,3.430843353271484375e-04,1.587867736816406250e-04
