# Loop, Matrix, Numpy FFT, Numpy RFFT
0.000000000000000000e+00,0.000000000000000000e+00,1.540184020996093750e-03,7.140636444091796875e-04
0.000000000000000000e+00,0.000000000000000000e+00,8.711814880371093750e-04,5.710124969482421875e-04
0.000000000000000000e+00,0.000000000000000000e+00,8.711814880371093750e-04,5.931854248046875000e-04
0.000000000000000000e+00,0.000000000000000000e+00,8.361339569091796875e-04,5.290508270263671875e-04
0.000000000000000000e+00,0.000000000000000000e+00,8.959770202636718750e-04,5.271434783935546875e-04
