# Loop, Matrix, Numpy FFT, Numpy RFFT
0.000000000000000000e+00,8.171096086502075195e+00,4.317760467529296875e-04,2.110004425048828125e-04
0.000000000000000000e+00,6.056355237960815430e+00,5.152225494384765625e-04,2.102851867675781250e-04
0.000000000000000000e+00,5.144397020339965820e+00,4.169940948486328125e-04,2.360343933105468750e-04
0.000000000000000000e+00,5.159983873367309570e+00,5.362033843994140625e-04,3.838539123535156250e-04
0.000000000000000000e+00,5.308863878250122070e+00,4.079341888427734375e-04,2.419948577880859375e-04
