# Loop, Matrix, Numpy FFT, Numpy RFFT
0.000000000000000000e+00,0.000000000000000000e+00,4.579305648803710938e-03,1.670122146606445312e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.942323684692382812e-03,1.947164535522460938e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.495050430297851562e-03,1.972913742065429688e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.425909042358398438e-03,2.064943313598632812e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.532005310058593750e-03,1.983880996704101562e-03
