# Loop, Matrix, Numpy FFT, Numpy RFFT
0.000000000000000000e+00,8.989850997924804688e+00,8.170604705810546875e-04,8.261203765869140625e-04
0.000000000000000000e+00,6.347847938537597656e+00,6.000995635986328125e-04,2.930164337158203125e-04
0.000000000000000000e+00,6.162576913833618164e+00,4.711151123046875000e-04,2.439022064208984375e-04
0.000000000000000000e+00,6.121671915054321289e+00,4.098415374755859375e-04,2.160072326660156250e-04
0.000000000000000000e+00,6.197665691375732422e+00,4.076957702636718750e-04,2.269744873046875000e-04
