# Loop, Matrix, Numpy FFT, Numpy RFFT
0.000000000000000000e+00,0.000000000000000000e+00,1.422882080078125000e-03,6.821155548095703125e-04
0.000000000000000000e+00,0.000000000000000000e+00,8.451938629150390625e-04,5.178451538085937500e-04
0.000000000000000000e+00,0.000000000000000000e+00,8.687973022460937500e-04,5.259513854980468750e-04
0.000000000000000000e+00,0.000000000000000000e+00,8.261203765869140625e-04,5.252361297607421875e-04
0.000000000000000000e+00,0.000000000000000000e+00,8.242130279541015625e-04,5.218982696533203125e-04
