# Loop, Matrix, Numpy FFT, Numpy RFFT
0.000000000000000000e+00,1.784286975860595703e+00,8.361339569091796875e-04,3.972053527832031250e-04
0.000000000000000000e+00,1.717685937881469727e+00,2.930164337158203125e-04,1.430511474609375000e-04
0.000000000000000000e+00,1.686774015426635742e+00,5.171298980712890625e-04,2.241134643554687500e-04
0.000000000000000000e+00,1.649205923080444336e+00,2.739429473876953125e-04,1.478195190429687500e-04
0.000000000000000000e+00,1.763139963150024414e+00,2.920627593994140625e-04,1.630783081054687500e-04
