# Loop, Matrix, Numpy FFT, Numpy RFFT
0.000000000000000000e+00,0.000000000000000000e+00,2.903699874877929688e-03,1.113891601562500000e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.663208007812500000e-03,1.030683517456054688e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.607179641723632812e-03,1.229047775268554688e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.681327819824218750e-03,1.080036163330078125e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.606941223144531250e-03,1.083850860595703125e-03
