-0,-0.155869459046083,0.34880695866182,-0,-0.654608051072247,-0,0.633200200125658,-0,0.156793569249494,-0
-0.29938113261453,0,0,-0.501017174922759,0,0.593151858369258,0,0.53030607396456,0,-0.162169876044379
-0,-0.50265076397416,0.546914284596916,-0,-0.194735583038444,-0,-0.541662004337453,-0,-0.341917095998209,-0
-0.652671914648825,0,0,-0.386339598530592,0,-0.0691314783998996,0,-0.552620493916784,0,0.338515161895699
-0,-0.710391634873047,-0.00812293588209871,-0,0.446690577793044,-0,0.162918895945071,-0,0.518847476692344,-0
-0.650115496840428,0,0,0.390749835635256,0,-0.338447949801786,0,0.224917705354083,0,-0.509440298574982
-0,-0.461262682947569,-0.632527425601574,-0,-0.16442583500938,-0,0.204598222248586,-0,-0.564136069947706,-0
-0.243559999103762,0,0,0.644242601455916,0,0.471367331034033,0,0.109052520437948,0,0.539954057606639
-0,-0.0750158892187935,-0.423156643180084,-0,-0.554074024533237,-0,-0.487090115291532,-0,0.520630643181999,-0
0.0491800454206618,0,0,0.178856203303026,0,0.553766680214837,0,-0.592372881911258,0,-0.555003256145799
