# Wave number [1/um] abs(DFT) of apodized intensity
0.0	0.08877120568345884
0.025	0.03222804053782471
0.05	0.07733433183103058
0.075	0.09033811313116659
0.1	0.07152964623401221
0.125	0.01857265473023852
0.15	0.05662104980205707
0.175	0.0629678627865837
0.2	0.03755997103144484
0.225	0.06839651744340527
0.25	0.07035680506748622
0.275	0.013329238907186146
0.3	0.08319473404050336
0.325	0.09387073020622465
0.35	0.07807484422869983
0.375	0.02592054379867257
0.4	0.08687481706592574
0.425	0.024211375912363046
0.45	0.07664297514680575
0.475	0.0716244524117481
0.5	0.06839471513609498
0.525	0.018803428715457746
0.55	0.034081749972023095
0.575	0.1155245467502468
0.6	0.03253280251557193
0.625	0.024675608787097084
0.65	0.003789738091151375
0.675	0.09509569471277571
0.7	0.018523998866991492
0.725	0.08090686706004964
0.75	0.038413346223436076
0.775	0.04657847620140689
0.8	0.07044932999749873
0.825	0.02624266152218248
0.85	0.2189964693887522
0.875	0.6151822978823415
0.9	1.6679571462171592
0.925	2.716511007352265
0.95	3.3412793915799757
0.975	3.44587077263946
1.0	3.38657400266026
1.03	3.19714954807598
1.05	2.9948783334696887
1.07	2.9266640470693583
1.1	2.743476439602691
1.12	2.563063952637635
1.15	2.431601932638093
1.18	2.3303533630589888
1.2	2.185009704336811
1.23	2.024258860866579
1.25	1.9699175595824303
1.28	1.7528806138367958
1.3	1.6827819274898257
1.33	1.5263659885299046
1.35	1.4568458255566772
1.38	1.3127734177455674
1.4	1.283382520359418
1.43	1.2295340044101386
1.45	1.033341517618385
1.48	1.1085310570117803
1.5	0.9298799398209526
1.53	0.8735488303530885
1.55	0.8261582678410682
1.58	0.7135437252326859
1.6	0.6551679931719753
1.62	0.6170100373924067
1.65	0.5671824824485246
1.68	0.5402234675462798
1.7	0.5027790294128645
1.73	0.44603936320973003
1.75	0.4297936131319379
1.78	0.33394938625097326
1.8	0.374626443628278
1.83	0.3137559473632818
1.85	0.3039821680137681
1.88	0.28618850517802047
1.9	0.3123812998768875
1.93	0.28855192789757106
1.95	0.290208111344631
1.98	0.21548616401432052
2.0	0.24902340544543494
2.02	0.13282919959016148
2.05	0.12812744293469064
2.08	0.23640275046596118
2.1	0.08522897802572352
2.12	0.07574051835754873
2.15	0.165193073400063
2.18	0.10988923458105793
2.2	0.11073367507921088
2.23	0.08736176400354212
2.25	0.058507657326259274
2.27	0.15586756103383956
2.3	0.033513740002872
2.33	0.08452494594453214
2.35	0.10561176683384585
2.38	0.060740328516794465
2.4	0.07498330387798877
2.43	0.10228769235112975
2.45	0.06109675441548099
2.48	0.07862482516040296
2.5	0.12341343495600893
2.53	0.05930341633364641
2.55	0.08450792634668314
2.58	0.049655689545330346
2.6	0.056658861671322
2.62	0.07947204856669488
2.65	0.00955570915990562
2.68	0.04490956241923621
2.7	0.037934041931774826
2.73	0.03512382296553132
2.75	0.08423292604647024
2.78	0.02533732312432156
2.8	0.03329297021974845
2.83	0.06275880598857814
2.85	0.06369152213864311
2.88	0.10760924933842701
2.9	0.038404441002462215
2.93	0.04299563673278041
2.95	0.043156113602061445
2.98	0.06245577446450365
3.0	0.11286877208706268
3.03	0.04628851981475819
3.05	0.07497822320751493
3.08	0.043505535374245015
3.1	0.014733109769071997
3.12	0.03212535974948311
3.15	0.07905525154278462
3.18	0.0691760212583362
3.2	0.03038731612645149
3.23	0.09203424139279975
3.25	0.025031033331854375
3.28	0.02601269977077183
3.3	0.05083016924824181
3.33	0.04760800026790918
3.35	0.02620905272481263
3.38	0.0879702381363657
3.4	0.06014572836752694
3.43	0.043933316685659855
3.45	0.0450459808160958
3.48	0.02744165851756631
3.5	0.03162497096045759
3.53	0.11342016966071901
3.55	0.0470957680913786
3.58	0.04099735388164563
3.6	0.09582706717633283
3.62	0.10169486873150706
3.65	0.04038381590012931
3.68	0.013780729087077344
3.7	0.018900399686521078
3.73	0.047115472258025086
3.75	0.03568300477875566
3.78	0.010546747816666875
3.8	0.04761960515548781
3.83	0.051778543321809034
3.85	0.04088591195270495
3.88	0.0980814132682283
3.9	0.00960392479145525
3.93	0.041723640271698115
3.95	0.09996916533820781
3.98	0.06713785417575915
4.0	0.053776241363886326
4.03	0.03907548770050401
4.05	0.0530015449531441
4.08	0.02324596481211213
4.1	0.04614516551748441
4.12	0.0346408460604222
4.15	0.0618047367683117
4.17	0.1040817738288907
4.2	0.04664044650396615
4.23	0.0700704509393874
4.25	0.048847240227047124
4.28	0.00849159545456659
4.3	0.06766089932340627
4.33	0.03658266485665988
4.35	0.09561222140887815
4.38	0.024349090850800836
4.4	0.042480770519243406
4.42	0.032028919732234505
4.45	0.14620273674462334
4.48	0.05231779523164371
4.5	0.036355495364043526
4.53	0.04137910139672798
4.55	0.03475842985114265
4.58	0.024470207836096772
4.6	0.07190038927089364
4.62	0.06504142189458144
4.65	0.027128161465336486
4.67	0.1198032705818155
4.7	0.0801071393862854
4.73	0.06560642730086591
4.75	0.008331447372583897
4.78	0.05875389789817263
4.8	0.10948575031294562
4.83	0.05885602978736424
4.85	0.021855846188765415
4.88	0.05659531528377686
4.9	0.04293027971201599
4.93	0.01086485228637639
4.95	0.02864215350909814
4.98	0.017731485044096818
